SaleID,price
200197,24045.240761880752
200198,1225.4144657827908
200199,4500.678418517626
200200,793.7639520030729
200201,8356.209298435228
200202,2077.6379788506265
200203,1651.4375899890933
200204,7917.577452996369
200205,5371.87497631528
200206,853.9965222264548
200207,4634.480699018215
200208,5246.656817226321
200209,1509.089838185815
200210,13966.421284732925
200211,5535.43909024069
200212,7096.398812323245
200213,8680.623419444668
200214,20884.44107184736
200215,6803.491773069794
200216,3444.2921690891344
200217,1155.045533121534
200218,10025.965975877258
200219,1181.280264062449
200220,2387.1268537403885
200221,7506.403259513952
200222,2310.143549342336
200223,744.6650188433595
200224,13183.147597607065
200225,3339.9754326525144
200226,1134.3518776638189
200227,8092.210383712629
200228,224.03440383894684
200229,6488.201097178977
200230,8023.859868108932
200231,4695.160834635786
200232,1058.6957630334373
200233,7216.156268148119
200234,430.0899205822964
200235,8217.508510716883
200236,10953.25876943755
200237,4517.249450015378
200238,7177.5485372097455
200239,8632.88099595492
200240,23719.589943274936
200241,10792.422094258482
200242,4005.4217388220213
200243,3088.050978208513
200244,6658.399484844978
200245,4017.108268477882
200246,4325.938160031541
200247,1295.5619195774566
200248,332.2576504927091
200249,10642.62340316394
200250,33521.69196255139
200251,10687.662921149671
200252,714.6842212120725
200253,9092.581346280685
200254,10765.33219085673
200255,7940.518204979742
200256,2400.847428121774
200257,9699.958348016444
200258,3455.641280007121
200259,7816.113118869169
200260,1534.3743546420221
200261,4525.595297538153
200262,2452.9399794585183
200263,9632.413367047833
200264,6616.499756380624
200265,5855.441101851009
200266,1157.8082611382026
200267,14619.53775502057
200268,7712.519666063227
200269,3590.3918888067083
200270,9006.369495459616
200271,2538.5203754132426
200272,3886.8305974454174
200273,16028.696616176465
200274,457.8514140592566
200275,14322.29161285505
200276,2046.6744766161587
200277,2898.987827952024
200278,1558.8111914904787
200279,8811.775169904311
200280,2747.6392955854044
200281,768.5407662830418
200282,13556.099204245316
200283,6296.122143362711
200284,424.33243827294785
200285,5189.127951729235
200286,2931.710923730042
200287,12589.832319289988
200288,12118.923602321065
200289,3136.600838415177
200290,6429.552147497623
200291,10030.867776387375
200292,2967.8922736507325
200293,9166.234458223771
200294,6294.072412865112
200295,2646.1685122259555
200296,2847.890544791314
200297,7176.95138616399
200298,1426.3283389495846
200299,4574.927758138653
200300,5216.313531892285
200301,5115.642266128025
200302,1559.6755768678322
200303,6572.054457630704
200304,2474.452121171513
200305,3943.913413291586
200306,1798.3863856831863
200307,15019.057817543682
200308,1407.5298120863622
200309,1181.6941928535966
200310,1065.672065367711
200311,1348.5680902402494
200312,11935.181687600789
200313,1872.7620783952516
200314,4986.8454914004615
200315,991.0082802312525
200316,39366.52065471077
200317,2696.7572885481195
200318,486.4110745331294
200319,10327.010755072577
200320,3823.123724543031
200321,30184.656708515235
200322,18116.43217541396
200323,1359.6412146833054
200324,24443.467786981877
200325,5720.327383219687
200326,2370.3556625892593
200327,26060.607507103578
200328,812.466540641109
200329,8061.812960378778
200330,1873.6176523708245
200331,1571.6153740760992
200332,12660.059607269875
200333,1245.002292497972
200334,501.2437833221916
200335,1494.3715126123955
200336,1487.5264407087059
200337,988.9173972941176
200338,1910.0561276191352
200339,13642.77295738917
200340,29433.95013220686
200341,2985.99629472061
200342,6271.841203062634
200343,1757.636841109057
200344,5211.103489640214
200345,6806.951866101343
200346,1236.1169826412602
200347,11469.563122346823
200348,9214.641940590858
200349,766.5172302993767
200350,11557.47594906594
200351,2324.2697966917685
200352,759.8298719522652
200353,1716.1131690148973
200354,3681.5431820890285
200355,737.5248078990763
200356,4200.6975231801425
200357,2054.6266924546044
200358,3070.516948556419
200359,9392.421698723456
200360,15613.537296034063
200361,1920.3999350661197
200362,2095.8838750252
200363,1567.577764435866
200364,7030.41573111724
200365,9473.342002335425
200366,1083.0472452136132
200367,6912.670798337462
200368,6886.437199508897
200369,5580.856819381682
200370,1016.571452990401
200371,10655.987119585661
200372,1383.185676909703
200373,1227.9861775036834
200374,985.3002206981707
200375,1197.2487092687713
200376,2592.494326557583
200377,1963.2800676943
200378,1368.7654658227207
200379,1620.704899678926
200380,750.4484935187148
200381,3861.1557435928853
200382,31169.619065100596
200383,2242.19081047006
200384,2558.269952129431
200385,849.6441683298651
200386,1178.576760581611
200387,3887.5429268720372
200388,7761.0902301350725
200389,7997.58928245684
200390,358.0396172434455
200391,3068.0081165319298
200392,1191.7162388413362
200393,2914.057118924545
200394,4546.1310843139345
200395,196.50928055420852
200396,2863.7504315409706
200397,1018.5149372090045
200398,2039.125776884353
200399,811.3246089638235
200400,2066.3127758405612
200401,4641.6469364501845
200402,1582.295138071993
200403,3688.706181117907
200404,654.7165237587737
200405,672.2350216659597
200406,2368.5186944851366
200407,1513.9564859088787
200408,6773.235144301998
200409,12941.55848230307
200410,7880.061773596308
200411,1543.2746648257325
200412,21070.506835352287
200413,11194.04115400725
200414,4651.318637545186
200415,9068.281302631787
200416,7981.037391488708
200417,1750.8401738395173
200418,1053.2458846444654
200419,19390.21256422007
200420,18803.950700811736
200421,1422.533747187729
200422,1477.8721426553948
200423,1090.9135965104276
200424,52943.57468029868
200425,8469.2103294898
200426,3744.3365673820163
200427,19701.585255157766
200428,1576.8145266637644
200429,4814.987971577908
200430,3647.8673177333994
200431,2734.7949514927736
200432,4095.272082479133
200433,15366.759649851854
200434,707.9959497885771
200435,5196.013759457732
200436,10074.364704707354
200437,791.41228871284
200438,199.14399586278844
200439,1156.028890141275
200440,1391.178981539533
200441,1283.1311679648825
200442,1377.3335208981837
200443,5937.294643635407
200444,1407.2440825501496
200445,2897.1321654268304
200446,3998.525809652335
200447,7077.641311796777
200448,13655.557719899658
200449,1122.5600589055962
200450,2978.4123517658527
200451,1032.8689870962962
200452,3033.4412828587792
200453,3392.72401686228
200454,1596.4847751244442
200455,7940.620320241906
200456,1207.8251439660212
200457,1198.5760560155331
200458,710.5190376432515
200459,4359.212675593262
200460,3029.5419330465047
200461,3755.8437365753584
200462,6678.051709778853
200463,8277.695946502641
200464,1314.6347097889843
200465,10076.77487104244
200466,2136.832164393962
200467,2873.6070276096125
200468,2095.2387603541606
200469,230.87299355394134
200470,9700.174452542806
200471,459.0256857062582
200472,9223.131313449645
200473,46458.880464170834
200474,1483.490235602495
200475,3969.9250051506447
200476,13523.116894030718
200477,5297.309551982611
200478,4987.561782490414
200479,1101.706846125036
200480,6284.553664370468
200481,1620.4076080487937
200482,1555.1379185894436
200483,2507.6109256607037
200484,2541.228359831232
200485,4841.975998232014
200486,5289.836834717571
200487,9048.520415925334
200488,902.6579771330512
200489,5733.587449579141
200490,8987.3630318435
200491,7759.364154972838
200492,21232.695531180565
200493,63.18175042690832
200494,2563.646654115551
200495,5998.060355834047
200496,429.29671047555746
200497,518.8902747012314
200498,17256.60470497269
200499,768.2628904799914
200500,6074.828542242279
200501,4043.827158530745
200502,1825.7670109450319
200503,709.5902289520644
200504,2756.753485556612
200505,5841.019206780473
200506,126.40228703284646
200507,3500.440722465909
200508,2327.9647329256168
200509,1233.9171386959124
200510,8390.87626441431
200511,9798.430381942551
200512,24821.939184215636
200513,14492.936774593229
200514,12266.831160374863
200515,706.8692365423482
200516,20462.925799765348
200517,8445.23366027841
200518,2229.0877769495905
200519,13811.180883750476
200520,1867.5551376649087
200521,22856.854776006025
200522,146.60030922574347
200523,3949.593744902446
200524,8481.28981755563
200525,480.9676867319822
200526,351.6907496198184
200527,5776.775481474244
200528,3593.2694516859547
200529,663.0119829945503
200530,6906.081394508436
200531,15388.830372147135
200532,1464.4728277346148
200533,19726.538688591754
200534,1253.944321480778
200535,297.7865749083384
200536,932.2845134366949
200537,924.2470860843223
200538,3687.0360275240546
200539,7020.697681173206
200540,2651.036728261988
200541,2608.188473159943
200542,2665.7564976022554
200543,4335.69780050625
200544,529.4156491953047
200545,3663.5278841555064
200546,6876.250364532283
200547,4363.369095116517
200548,4105.296456283768
200549,13153.30021880494
200550,15662.161077805718
200551,466.49590688247827
200552,11673.433585410989
200553,244.666182415351
200554,12010.984439435266
200555,2088.895395466845
200556,4071.4639241225022
200557,11638.065339232875
200558,6356.259373814672
200559,1396.09800686601
200560,2664.0194013058135
200561,4346.395256036401
200562,19715.006158349082
200563,5861.378139692712
200564,10434.092266917782
200565,26547.197991463927
200566,9370.763450943836
200567,1942.6173436363183
200568,8372.04593481305
200569,213.25850789370205
200570,2014.4121598971012
200571,3808.710976215455
200572,10484.378749779342
200573,17270.011350311754
200574,980.2851915462686
200575,1337.8656744394928
200576,951.3359066703474
200577,841.0264457389912
200578,21103.74943911385
200579,227.2864536007928
200580,5472.9590514864085
200581,1653.7683599295174
200582,6386.377710545268
200583,977.1017586669574
200584,18639.865904483588
200585,7342.35994013904
200586,4919.2085476703505
200587,1386.9406498909973
200588,3826.6404768362786
200589,2375.878641700578
200590,248.77009886404096
200591,10274.606779851898
200592,4021.5046021073967
200593,9918.914932649872
200594,9033.625371949636
200595,564.5843894920241
200596,4269.645031561356
200597,22257.103969181873
200598,11689.133182857418
200599,3880.650488242598
200600,7097.5140748145
200601,9376.873073178771
200602,9953.612381431802
200603,29437.88278020457
200604,10392.857321540827
200605,1381.8967140941982
200606,4195.539316932681
200607,7920.3646465516285
200608,9211.096744151662
200609,765.8719343369751
200610,7663.65640565019
200611,12867.082478015898
200612,9970.035430561904
200613,1030.541978294078
200614,576.3401952959543
200615,804.4580079885654
200616,2831.7540664533794
200617,2011.9079048986714
200618,5608.269965254065
200619,230.02539341999824
200620,2366.7962373261935
200621,10315.211505020166
200622,4731.2318494869805
200623,19704.338244321807
200624,998.3961931688818
200625,952.4211206803741
200626,2932.4742780353977
200627,7409.4082473755225
200628,6866.885488786407
200629,7297.145480458647
200630,2040.7008613949233
200631,12044.555723789505
200632,1570.9761482989013
200633,5110.870517588768
200634,2340.4977677710403
200635,4916.112306894357
200636,17521.591680307298
200637,17469.065120681524
200638,1553.2649252496076
200639,1811.5919942619
200640,1283.5112219391235
200641,2615.89690830801
200642,919.2194323037336
200643,6908.98133812568
200644,21865.93108058251
200645,2368.834680300797
200646,7192.483527128239
200647,8980.55506927751
200648,154.33359127758436
200649,5838.806388425907
200650,5573.383119943348
200651,5130.365868132186
200652,516.9007916296395
200653,6039.0038809192065
200654,2787.890004499238
200655,14204.548211155834
200656,1477.6688462509246
200657,5079.843772992439
200658,7828.380752875213
200659,3067.5502247854038
200660,6862.232809528756
200661,9232.59065797515
200662,2180.358602078647
200663,1562.6659677673056
200664,1914.6408528126108
200665,5562.44904778748
200666,1870.2044033827206
200667,11918.006708434557
200668,20152.885226625276
200669,1492.3858496207881
200670,8789.523254357488
200671,1305.5339280427786
200672,1295.7567977191195
200673,13741.703003834562
200674,5600.74488938004
200675,6211.584065727346
200676,5387.978255068801
200677,8502.399498204008
200678,2107.513567043846
200679,1809.3427643276746
200680,6729.316384120395
200681,2865.4530242961255
200682,3057.650062217681
200683,121.29911303750183
200684,354.6006274539223
200685,1525.0976972963106
200686,3372.325381985909
200687,3159.3609473034544
200688,813.513986838064
200689,10740.482777246267
200690,1750.7488923138503
200691,5651.386930762974
200692,3528.5288977285236
200693,6906.695404182916
200694,250.77885315882054
200695,355.541085852294
200696,6442.13973569218
200697,3631.2677567596784
200698,27852.490488676012
200699,579.9235603225327
200700,1728.7617258437433
200701,7406.62643011422
200702,859.0255786518785
200703,7572.694399160255
200704,708.2794999148771
200705,1215.42592357605
200706,3894.810705412346
200707,1831.5599950894184
200708,800.4372657833794
200709,2174.7327223767315
200710,630.9502365663607
200711,5268.749333131219
200712,12412.89569689201
200713,10640.108481088471
200714,1794.131409959916
200715,35483.3239191161
200716,1478.8952849136913
200717,1422.5450265651016
200718,5205.608877309076
200719,3433.9646361504283
200720,2816.5823022087047
200721,1827.9349811915185
200722,2375.530930345747
200723,4066.573546938232
200724,907.9456074899208
200725,3329.329476470789
200726,334.43653579051943
200727,264.98992385783794
200728,3905.6689445294423
200729,3689.8789394161786
200730,1405.834586078899
200731,4960.2854983732595
200732,941.8876549315295
200733,6787.139494706175
200734,2114.2292568869516
200735,1027.5617784115198
200736,16892.83609477923
200737,8117.980359960389
200738,1846.2656986525599
200739,452.8757825047389
200740,7119.310828631967
200741,2439.1147214046596
200742,7213.478269027613
200743,7662.454583591196
200744,2302.490603355414
200745,3970.2870422566166
200746,1202.3982701054879
200747,1171.7113193826215
200748,33384.278629969514
200749,775.3163922448484
200750,13556.97196557852
200751,6034.853151892766
200752,2942.2999757584603
200753,4538.128834361575
200754,2565.3622235595485
200755,2912.554763742437
200756,4616.0521451992045
200757,3222.608041291458
200758,2357.1642604505637
200759,1228.4787821465045
200760,17003.78488184783
200761,4390.795225482929
200762,2999.1379159807384
200763,2626.040030641327
200764,789.3406025522276
200765,13831.548358324882
200766,976.8292064173725
200767,1067.9620967291883
200768,879.7269585060085
200769,13723.752473774799
200770,333.781757667139
200771,4557.375440010723
200772,3206.824152760956
200773,5036.459732833963
200774,12916.390313400552
200775,2813.752758927661
200776,2599.73520964114
200777,3901.0334224396906
200778,1670.1674236520498
200779,3757.444418639636
200780,813.404833492792
200781,5412.520957670279
200782,688.7594628367198
200783,41823.52486793781
200784,1224.526472111737
200785,1569.6304139672486
200786,5048.108201102587
200787,3651.2014745401684
200788,8626.252820863017
200789,797.2202082039325
200790,2958.915255905301
200791,4733.968053790461
200792,3168.8917975014756
200793,5568.784120745987
200794,22962.443771639628
200795,3948.772744723792
200796,211.33160705899024
200797,4383.860570063907
200798,5655.527383824409
200799,22359.091134474245
200800,2149.146048516821
200801,466.2528089496758
200802,181.59449424247933
200803,1923.5875368126767
200804,3668.1104660368555
200805,8119.274581125176
200806,5495.6258164082565
200807,511.93381528044443
200808,3186.758572105853
200809,1593.806362288255
200810,2905.3301097825365
200811,756.1198258695354
200812,4037.2183787364015
200813,22691.123789786336
200814,1138.2096004955647
200815,1346.0683190456587
200816,10775.406804711442
200817,1314.1639638438123
200818,6287.876257012376
200819,5618.9650510550955
200820,818.7141191434625
200821,5311.280065585085
200822,6758.997687697081
200823,3249.7404121378113
200824,660.471391759159
200825,12623.105415180598
200826,2399.8092340590647
200827,2420.9973376171256
200828,10679.193139258672
200829,12050.948453067955
200830,7602.553306523245
200831,4042.037734364265
200832,6489.001934482953
200833,1414.635205818307
200834,1739.6756438841453
200835,1513.1498063490785
200836,2073.1176694246324
200837,3690.9324147086213
200838,1404.2597300724892
200839,5755.624975709535
200840,3854.691206700664
200841,7317.132519978563
200842,3176.338636537136
200843,3822.182906495683
200844,7674.527683717077
200845,576.8209309240331
200846,5457.022103210987
200847,3495.191274814507
200848,916.6287666175884
200849,14386.93164486793
200850,1081.1060022532113
200851,9225.325466112761
200852,1447.1227290984862
200853,6219.280607705587
200854,13649.674883348602
200855,3544.8965322080558
200856,4089.877464238153
200857,1039.8267234297293
200858,19388.47992986687
200859,1940.4276734332072
200860,7560.795651367955
200861,1620.5138906127163
200862,13358.699501208674
200863,2668.559366590116
200864,894.8048689264615
200865,28710.82334349033
200866,6929.728341454376
200867,4908.616800483955
200868,2321.22721219751
200869,790.6179866441914
200870,12790.770007519224
200871,2067.5195188335724
200872,10595.025443128605
200873,822.3948407504229
200874,1810.7544356067292
200875,3139.2411379037294
200876,5515.764002108535
200877,3369.7180335187
200878,8563.382653689408
200879,485.00479104614294
200880,272.58307449339236
200881,420.1313478447539
200882,9135.49654941236
200883,7006.6725047280015
200884,1511.9563443592776
200885,2151.173611322152
200886,7116.470734457476
200887,1340.623239320155
200888,1113.3891839278087
200889,2587.0647863738855
200890,1834.1994609408232
200891,807.7886354001696
200892,7298.392884701717
200893,1461.6104609056672
200894,962.5695809336298
200895,6395.568768188548
200896,3832.1565821854397
200897,1883.0392322344696
200898,13525.773094064643
200899,4284.127086437769
200900,7289.622113516007
200901,3589.270715604031
200902,17172.965366250846
200903,350.01849545405776
200904,1589.130964199021
200905,1944.7513121054767
200906,9674.833260628006
200907,1259.0916818428232
200908,620.8069914898258
200909,190.8353675947064
200910,1706.8528742918252
200911,880.1670731096012
200912,3900.191963181133
200913,4676.785334146966
200914,5082.638009250676
200915,3266.3699214078442
200916,1589.4085737857367
200917,14139.578800144762
200918,736.1745748123324
200919,3789.8313888100793
200920,1209.9917905211894
200921,6066.852959562739
200922,713.5260572614224
200923,15121.16643714282
200924,1211.009659056219
200925,8654.926495242891
200926,729.0950916381798
200927,310.094000348264
200928,5102.154569233621
200929,940.1073016687633
200930,12168.220825022596
200931,2111.1974945627762
200932,1000.3572387591153
200933,19119.196372931205
200934,7027.956852000101
200935,2078.6478229855707
200936,8536.319524808878
200937,28458.933767452916
200938,12785.091741036202
200939,3944.7871291649344
200940,2776.2861913475226
200941,353.62577964341676
200942,847.6889062071868
200943,1946.400501419991
200944,18187.900758332504
200945,1717.8513733557488
200946,1255.3962475889614
200947,845.8398906942334
200948,7861.961942235574
200949,17259.308398025896
200950,5284.016312428856
200951,8324.832232287685
200952,13829.091854237438
200953,2072.3167018448216
200954,1201.3940870310935
200955,18491.301475801414
200956,4940.416053048861
200957,3065.808750011998
200958,1313.819232407856
200959,1027.9710534630808
200960,3622.6404786183048
200961,5102.3079666589
200962,8686.036181025616
200963,1188.9594657417974
200964,2373.989517596778
200965,5893.70024002579
200966,2852.0768789776066
200967,4337.934241590641
200968,3767.471887339988
200969,3402.0106313162687
200970,13455.332971989767
200971,1315.5467986731237
200972,4211.709172634421
200973,11317.14241885915
200974,16724.524529854752
200975,3239.8358431284014
200976,31830.05036317182
200977,13739.978594422235
200978,2298.2957578642327
200979,639.7921340072479
200980,10455.39430029816
200981,2037.4739206580507
200982,6194.900033054848
200983,901.9138473450835
200984,703.9867207147397
200985,27040.621516604886
200986,13663.998259938795
200987,1079.2369683157772
200988,316.3682258947799
200989,1396.5853299237408
200990,811.3193266187277
200991,1221.9242370346385
200992,2796.66783021996
200993,457.4082610385806
200994,2836.4194302279975
200995,1763.8331999487355
200996,6870.70512369985
200997,10.0
200998,1506.7253152705953
200999,8929.090888505218
201000,4412.292392000982
201001,8405.080481291387
201002,18913.01787272613
201003,15001.531347326872
201004,461.185739443305
201005,587.2898372852419
201006,5961.594749692016
201007,1638.990182717466
201008,6292.447715857836
201009,4810.17218238827
201010,8335.045399797249
201011,12741.746354667994
201012,3715.22689756
201013,10684.558195885456
201014,2534.85071505065
201015,5832.519101137265
201016,1320.2047153097524
201017,3100.2965365885357
201018,2458.325992544293
201019,12810.172139315566
201020,7310.642920101334
201021,1930.1479173048417
201022,7966.528694691788
201023,30050.204703719653
201024,6199.9965451448625
201025,2390.26294809675
201026,4821.293355514378
201027,3808.069165508352
201028,3740.171147178752
201029,1600.0850211325464
201030,6395.6643922074345
201031,15876.32772079973
201032,895.6699584582254
201033,8756.534242559326
201034,323.6197735247655
201035,4460.294487818584
201036,1179.5599968486567
201037,1638.254277384931
201038,1387.0210564070644
201039,3925.0187406785935
201040,1479.6104440302393
201041,337.80025045614576
201042,3400.794262763366
201043,944.7775687903754
201044,6323.7556590400545
201045,3929.22513109168
201046,2101.426992584125
201047,786.71379063119
201048,7586.9872269026255
201049,657.8388681598902
201050,6395.357254473289
201051,1384.2678543694237
201052,4399.737186214129
201053,766.9510690171403
201054,2851.351875308528
201055,3724.5060668352603
201056,2806.4613876982116
201057,2170.1142473625014
201058,8811.938004653908
201059,10427.502013010902
201060,546.5211786910556
201061,10176.40077695941
201062,2869.3368152913254
201063,24184.309495809008
201064,2097.255657133044
201065,1358.8631973907527
201066,1174.7013292722672
201067,16523.17900224297
201068,13433.66033172457
201069,2815.001273650854
201070,25136.902012446346
201071,511.21556946006854
201072,2439.745545020277
201073,2225.346151946909
201074,21284.500191355397
201075,3673.532819129772
201076,1621.4875961603093
201077,6835.19862653601
201078,1859.0284962040405
201079,10479.398651752794
201080,2895.4368393347218
201081,17623.236980431877
201082,5474.3680411949335
201083,1003.6868810808544
201084,884.6406557190895
201085,1438.4093863050716
201086,10702.954767287523
201087,1450.3520811187595
201088,7115.641249406513
201089,7281.901983324736
201090,7696.875767541822
201091,563.2907286906441
201092,6768.425154724178
201093,1648.3565029321062
201094,5908.519755284317
201095,2213.920198490546
201096,2891.761707756275
201097,385.3362894379528
201098,5039.332854792635
201099,485.90189497338247
201100,1888.1313771769928
201101,7591.753619932098
201102,2595.5370261071157
201103,3690.277030076746
201104,2608.8679246289166
201105,5798.740095856718
201106,707.0647218613517
201107,1005.2620512241763
201108,1941.6588605668408
201109,6882.529425954645
201110,2952.557255412302
201111,3879.3007630770435
201112,10754.795129849415
201113,7024.329076000763
201114,4643.050754235778
201115,23790.892548033225
201116,810.0895080789413
201117,883.3077111255186
201118,1404.9711514037856
201119,4896.013408569165
201120,3271.047248001807
201121,2866.9250716056886
201122,7809.80574392404
201123,6020.213227450328
201124,12608.083590858003
201125,1778.0932962269126
201126,295.48885556353883
201127,10951.4931933243
201128,6583.690083595928
201129,21111.999013399436
201130,3323.4654376699873
201131,3071.0766633614076
201132,4623.457672420638
201133,2093.543420451638
201134,7435.505567127195
201135,2312.319183429249
201136,5522.061555843409
201137,632.485540719915
201138,666.9564175379721
201139,5202.921850447563
201140,10776.886587033727
201141,608.6398490380029
201142,1974.8693433673095
201143,8551.413582802752
201144,2234.34858341228
201145,7205.902894840443
201146,3097.835540359656
201147,3385.8446718441755
201148,2135.324614916035
201149,822.8945968576138
201150,3616.099448474346
201151,10277.327507270496
201152,1318.0347499155225
201153,1836.3689076684757
201154,6483.312694293973
201155,3977.73177175044
201156,1407.7683900242841
201157,932.4861646228081
201158,1461.9190500843417
201159,1559.5048713276447
201160,670.6385817236057
201161,2899.432333676352
201162,721.6364421385065
201163,7978.613624733289
201164,1778.232439869118
201165,1396.1402220947843
201166,3285.362348180878
201167,854.2562564224935
201168,849.5353458988509
201169,1650.461745336422
201170,12421.838029363957
201171,6835.650715960948
201172,12608.717187259028
201173,15156.363505970581
201174,451.09233578297847
201175,1301.9283085618918
201176,1834.3006890674778
201177,1746.9192071112234
201178,3717.1294468126234
201179,908.1187648863751
201180,2162.092066653753
201181,14207.732570717697
201182,591.0820269343704
201183,3000.3487354152967
201184,2190.6791183242685
201185,3653.056554024671
201186,756.7562587780573
201187,13007.884078148327
201188,3185.8337607121343
201189,30334.153192406913
201190,2229.5887001769734
201191,10715.341629198574
201192,3965.090128397889
201193,1012.7504976448743
201194,452.86870461162374
201195,4022.0064506230833
201196,7799.066011971434
201197,6144.005603575254
201198,4729.988266714752
201199,924.2518632291086
201200,5145.591559039896
201201,145.0165251341465
201202,19741.27937909868
201203,1328.2798132887378
201204,2749.2120503765236
201205,1903.9775048834076
201206,2884.4873354279434
201207,3634.5508269502707
201208,10683.482299810605
201209,477.7798176179281
201210,6313.652923254265
201211,201.27837423691557
201212,20967.4371293238
201213,6844.96712270219
201214,19382.767037751
201215,1423.166504278793
201216,1612.2689464741302
201217,84.65573382986118
201218,1806.8826202072491
201219,637.0118474176294
201220,2690.6353179217854
201221,3134.041576721895
201222,2856.845867960461
201223,9476.275358752235
201224,14958.480492293525
201225,4524.281598662282
201226,1447.406986397972
201227,3176.446930353043
201228,2178.8964360425284
201229,13190.531623409848
201230,2946.420472746633
201231,5323.651200147815
201232,19036.342420884954
201233,4992.726185875126
201234,27690.88445558757
201235,20834.522784765715
201236,3002.721171525429
201237,14538.757120699374
201238,1271.9719000768546
201239,10707.6020952935
201240,1105.390678185603
